positionID,sitesetID,positionType
9187,0,2
3782,0,2
18471,0,4
1213,0,1
19580,0,3
3050,0,1
5799,0,2
14989,0,2
13483,0,2
13353,0,4
19415,0,2
21182,0,4
18667,0,4
8654,0,2
14428,0,2
1835,0,2
18976,0,2
11684,0,3
11742,0,4
13305,0,4
12102,0,2
5068,0,2
21659,0,2
7945,0,1
10427,0,2
19924,0,2
8502,0,3
21869,0,2
19394,0,4
12898,0,4
9787,0,1
20836,1,0
875,0,2
17992,0,2
18991,0,2
6021,0,1
19053,0,2
20697,0,2
20616,0,4
13736,0,4
5942,0,1
14463,0,2
14048,0,4
3909,0,2
6364,0,2
21196,0,4
14158,0,4
3556,0,2
12217,0,4
5139,0,2
11773,0,4
6854,0,2
15041,0,2
15133,0,2
18530,0,4
13359,0,4
13599,0,2
13393,0,4
2628,0,1
7670,0,2
15203,0,2
5295,0,1
10987,0,4
14848,0,4
9327,0,4
10295,0,4
2073,0,2
11843,0,4
19663,0,4
13354,0,4
12429,0,2
10844,0,4
3204,1,0
13866,0,4
13977,0,4
10013,0,4
10773,0,4
10798,0,4
12736,0,2
2255,0,2
21522,0,2
17752,0,2
13592,0,4
14262,0,2
16428,0,2
20956,0,2
7934,0,4
8841,0,2
10376,0,3
12673,0,4
19841,0,4
21089,0,2
11426,0,2
13837,0,3
6730,0,3
21645,0,2
18277,0,2
7264,0,2
21488,0,2
6105,0,1
10269,0,4
10642,0,2
7398,0,1
19955,0,4
17784,0,2
20720,0,2
13382,0,2
13143,0,3
9124,0,2
18186,0,2
2714,0,1
13521,0,4
17709,0,3
4821,0,1
15028,0,2
12291,0,2
11316,0,2
17385,0,3
21186,0,4
7436,0,2
20786,0,1
13930,0,4
3818,0,2
11954,0,2
16091,0,2
13919,0,4
17047,0,3
7974,0,2
14851,0,4
18196,0,2
8367,0,2
705,0,1
5271,0,1
6475,0,2
11223,0,2
2070,0,2
18755,0,3
13699,0,4
7283,0,1
16456,0,4
13363,0,4
13299,0,4
20630,0,2
20990,0,3
19998,0,4
8452,0,1
16071,0,4
1754,0,1
11543,0,4
17714,0,3
13488,0,4
10690,0,4
19799,0,3
12694,0,4
2694,0,2
8540,0,2
4602,0,2
10450,0,2
13351,0,4
17624,0,2
4831,0,1
7597,0,2
19262,0,2
18127,0,4
12072,0,4
2951,0,2
21916,0,4
12718,0,4
6469,0,1
2856,0,2
13570,0,4
14779,0,3
6305,0,2
13431,0,4
20099,0,4
11319,0,4
20833,0,2
15171,0,4
6426,0,1
19639,0,2
10901,0,3
11454,0,4
13471,0,2
15045,0,4
21735,0,4
10236,0,4
6030,0,2
20094,0,2
8993,0,2
4681,0,2
8410,0,2
13267,0,2
11956,0,4
13025,0,2
19120,0,4
18878,0,2
18027,0,2
20968,0,2
6721,0,2
7216,0,1
13624,0,4
21037,0,4
7729,0,3
14790,0,4
19001,0,4
7110,0,2
9954,0,4
6657,0,1
17337,0,2
8247,0,1
17680,0,4
5465,0,1
3176,0,1
6231,0,2
4393,0,1
7231,0,1
9988,0,4
3730,0,1
12444,0,2
12372,0,4
14658,0,4
15257,0,4
1401,0,2
5552,0,1
6770,0,1
20694,0,4
20851,0,4
11945,0,4
4978,0,2
592,0,2
10225,0,3
19131,0,1
20445,0,4
2194,0,3
10828,0,4
21841,0,4
17692,0,4
9913,0,2
10683,0,4
3961,0,1
17763,0,4
21551,0,4
3423,0,2
9640,0,4
14038,0,4
14286,0,1
3587,0,2
21701,0,2
16613,0,4
17376,0,2
7515,0,2
19254,0,4
9570,0,4
11100,0,3
19037,0,4
9917,0,3
1917,0,2
20002,0,3
9495,0,2
15865,0,2
16362,0,4
19447,0,4
12571,0,4
12968,0,4
11185,0,1
12230,0,4
5096,0,2
18343,0,2
15913,0,4
18921,0,2
17329,0,4
12294,0,2
19739,0,4
21138,0,4
2123,0,2
10639,0,3
7524,0,1
3304,0,2
11502,0,4
4222,0,0
7662,0,4
14152,0,4
15542,0,3
1794,0,3
2224,0,2
17641,0,2
1310,0,1
21745,0,3
17676,0,3
16108,0,5
17802,0,2
9983,0,1
11716,0,2
9557,0,4
6019,0,2
1308,0,2
3324,0,1
13813,0,4
1582,0,1
18503,0,2
14808,0,4
11218,0,3
8676,0,4
9664,0,4
17630,0,4
9678,0,2
20724,0,4
8719,0,2
21325,0,4
19576,0,2
7393,0,1
14092,0,4
8244,0,4
9276,0,3
19136,0,4
15682,0,2
9962,0,2
10912,0,4
1464,0,2
9747,0,3
19165,0,2
21803,0,4
19668,0,4
19288,0,3
11878,0,4
4047,0,1
16752,0,2
7013,0,2
19329,0,2
11374,0,4
21301,0,2
11315,0,4
15691,0,2
13844,0,2
17508,0,2
21710,0,3
15768,0,4
17733,0,3
20013,0,4
19362,0,4
1377,0,3
11380,0,1
16333,0,2
655,0,2
18919,0,4
3184,0,2
17295,0,4
14797,0,3
6549,0,2
13023,0,4
3018,0,2
20184,0,2
10405,0,3
12660,0,4
5145,0,2
16243,0,2
21107,0,2
5179,0,2
14956,0,4
14435,0,1
21530,0,1
21602,0,2
14040,0,4
20126,0,4
15012,0,4
16117,0,2
18472,0,4
14996,0,4
7790,0,2
14761,0,2
20825,0,2
12785,0,4
2331,0,2
317,0,2
867,0,2
12973,0,4
18595,0,2
20649,0,2
21601,0,4
14823,0,4
7764,0,3
10652,0,4
14683,0,4
18527,0,1
8649,0,2
4515,0,1
13230,0,2
8183,0,2
12518,0,4
686,0,2
14667,0,2
2277,0,2
5034,0,1
7482,0,2
14703,0,2
9391,0,4
13036,0,4
15364,0,4
8196,0,2
12412,0,3
2671,0,2
10323,0,4
19846,0,4
4644,0,3
15844,0,3
2273,0,2
21703,0,2
561,0,3
14098,0,4
6184,0,2
18407,0,4
14460,0,2
4908,0,1
12191,0,4
7812,0,2
18604,0,1
21267,0,3
5577,0,2
16696,0,2
21503,0,2
11890,0,2
9376,0,4
20820,0,4
8512,0,2
5330,0,2
8170,0,2
13869,0,3
10504,0,4
5452,0,2
18853,0,2
12737,0,4
14376,0,4
12180,0,4
12995,0,2
9162,0,4
11590,0,4
8254,0,2
20915,0,2
8472,0,4
12882,0,4
14711,0,3
20411,0,4
11194,0,4
20799,0,4
21550,0,4
8850,0,4
10552,0,4
15336,0,2
17644,0,5
14053,0,2
18098,0,4
16815,0,4
21637,0,4
14251,0,4
214,0,2
11058,0,4
14660,0,2
9571,0,2
12965,0,4
9500,0,4
18038,0,4
20585,0,4
21717,0,2
12476,0,4
5368,0,1
20594,0,4
20444,0,4
9379,0,4
3454,0,3
18817,0,4
10341,0,4
6729,0,1
18373,0,4
9541,0,4
10764,0,2
8955,0,4
10324,0,4
10795,0,3
4547,0,1
10092,0,4
13424,0,3
17882,0,2
20933,0,4
9986,0,2
11140,0,4
9239,0,4
20053,0,4
7946,0,4
21200,0,4
14114,0,4
14133,0,2
11104,0,2
1183,0,2
12065,0,4
6605,0,1
19177,0,2
11438,0,4
15716,0,2
11507,0,1
11370,0,4
8429,0,2
20731,0,2
12978,0,2
2919,0,2
9076,0,4
9238,0,1
11865,0,2
14322,0,4
19652,0,2
17606,0,4
8165,0,4
10689,0,2
15783,0,3
18848,0,4
1557,0,1
15069,0,2
5289,0,5
11131,0,4
17883,0,4
13360,0,4
10238,0,4
15872,0,4
4478,0,2
20922,0,3
21178,0,4
10086,0,3
13620,0,1
21083,0,2
18883,0,2
9049,0,2
1757,0,2
20219,0,1
14145,0,2
15790,0,4
17694,0,3
7676,0,4
10914,0,4
20536,0,4
12655,0,3
21515,0,4
8253,0,2
16608,0,2
16203,0,1
14320,0,4
10212,0,4
9195,0,2
9895,0,2
14418,0,2
15731,0,4
13427,0,3
17473,0,4
15046,0,4
16589,0,2
10886,0,4
20264,0,3
9272,0,2
15060,0,4
9762,0,2
11712,0,2
5351,0,2
3964,0,1
1256,0,2
7929,0,2
18463,0,2
15256,0,4
1552,0,2
10598,0,4
15432,0,2
7732,0,4
9214,0,4
10753,0,4
14107,0,4
18526,0,1
3377,0,2
17305,0,4
20079,0,4
19511,0,3
14224,0,4
21137,0,4
9934,0,3
12347,0,4
16992,0,3
10043,0,4
20569,0,2
14750,0,4
8035,0,2
13404,0,2
400,0,2
10868,0,2
12658,0,4
12014,0,2
17963,0,4
9521,0,4
2532,0,2
15689,0,2
14940,0,3
7652,0,4
19981,0,2
17360,0,2
18693,0,2
7678,0,2
15354,0,3
17332,0,2
21369,0,1
20298,0,4
14020,0,2
16944,0,4
18497,0,2
14843,0,2
13631,0,4
8638,0,3
12138,0,2
20448,0,4
16973,0,4
16359,0,3
21640,0,4
11047,0,2
18684,0,2
12192,0,4
20676,0,4
18506,0,1
21626,0,4
5439,0,2
20185,0,4
8563,0,4
16824,0,2
4897,0,1
10178,0,2
8453,0,4
8964,0,4
9465,0,1
8582,0,1
6975,0,2
11802,0,2
12246,0,2
14881,0,4
10666,0,2
10510,0,4
9020,0,4
8026,0,1
15049,0,3
9409,0,3
18337,0,4
10832,0,2
18215,0,4
14015,0,4
14156,0,2
13875,0,2
17078,0,3
15787,0,2
12751,0,2
18937,0,4
8727,0,4
17583,0,3
21838,0,2
14333,0,3
16181,0,3
20427,0,4
14019,0,2
15481,0,3
10195,0,2
18169,0,1
10988,0,4
18276,0,2
16293,0,4
7701,0,1
14793,0,2
10942,0,4
10480,0,4
13496,0,2
12515,0,4
9437,0,4
12774,0,2
13047,0,4
8455,0,2
14342,0,2
11353,0,4
7828,0,2
9649,0,1
15163,0,2
12244,0,4
15065,0,2
19357,0,2
13018,0,2
15000,0,4
17722,0,2
16855,0,2
15644,0,1
21484,0,2
13068,0,2
8824,0,4
14160,0,3
14233,0,1
10344,0,2
11042,0,2
10322,0,2
386,0,2
20033,0,4
7900,0,2
13693,0,4
1386,0,2
13107,0,4
20475,0,4
18099,0,1
21308,0,4
10442,0,2
21456,0,2
18893,0,4
16759,0,2
1338,0,2
19567,0,4
10611,0,3
6597,0,2
6658,0,2
13607,0,4
8814,0,2
15349,0,4
16454,0,2
1851,0,2
12790,0,2
16615,0,2
11986,0,1
12057,0,4
11061,0,4
13629,0,4
17250,0,4
11964,0,1
16715,0,4
3076,0,2
19828,0,2
18161,0,2
7772,0,3
11324,0,2
13342,0,2
10543,0,2
19940,0,2
17367,0,1
9971,0,4
8259,0,3
13773,0,4
15823,0,2
11818,0,4
14486,0,4
11732,0,3
18059,0,4
20519,0,2
10358,0,4
6000,0,2
8665,0,3
9863,0,2
19831,0,3
11540,0,4
19863,0,2
12492,0,4
19763,0,4
11925,0,4
8213,0,2
16735,0,4
10281,0,2
15881,0,2
14646,0,4
18185,0,4
18224,0,4
13462,0,2
14222,0,4
7572,0,2
11799,0,2
15211,0,4
17201,0,4
11625,0,3
8182,0,4
9576,0,4
10162,0,3
10058,0,4
10384,0,4
21060,0,4
8205,0,4
17477,0,4
11457,0,1
21058,0,2
17965,0,2
8739,0,3
18954,0,4
14677,0,4
17988,0,2
10490,0,2
10448,0,4
12352,0,4
11585,0,4
16056,0,4
9455,0,4
21217,0,1
14665,0,4
21724,0,4
10696,0,2
18747,0,4
8169,0,2
12545,0,4
9433,0,2
14245,0,2
21665,0,1
8117,0,2
19587,0,4
12060,0,4
15909,0,2
8377,0,4
11418,0,1
14526,0,4
14597,0,4
8155,0,4
19388,0,2
14416,0,2
9798,0,4
14166,0,3
13590,0,1
13215,0,4
17054,0,2
9773,0,2
9959,0,2
13759,0,2
19016,0,1
13293,0,3
16321,0,4
2370,0,2
12705,0,4
18622,0,4
12457,0,5
10908,0,4
14575,0,2
11532,0,3
12001,0,4
14438,0,4
8084,0,2
20461,0,4
10291,0,2
8051,0,2
20161,0,2
15104,0,4
20092,0,2
12727,0,4
20889,0,3
7981,0,3
2993,0,2
14756,0,4
19754,0,3
18836,0,4
3714,0,2
8782,0,4
10507,0,1
17587,0,2
16040,0,4
4054,0,2
13640,0,4
14787,0,2
9860,0,4
19494,0,4
15087,0,4
14638,0,4
16134,0,4
15753,0,3
9085,0,2
8276,0,2
8505,0,2
6008,0,2
13938,0,2
15972,0,4
21641,0,4
18307,0,2
16643,0,3
15529,0,4
10656,0,3
16868,0,4
20896,0,4
10276,0,3
16511,0,4
8291,0,4
19045,0,2
8832,0,4
20597,0,2
9797,0,3
10961,0,3
9057,0,2
7773,0,3
17006,0,4
11119,0,4
20682,0,2
15828,0,4
21705,0,2
21432,0,4
14775,0,2
14789,0,4
14089,0,4
7902,0,2
18300,0,2
15373,0,1
9457,0,4
4733,0,2
14099,0,4
21908,0,2
15409,0,4
7087,0,3
19975,0,2
14618,0,4
19550,0,2
10909,0,4
11578,0,4
8936,0,4
13074,0,4
20599,0,4
21596,0,2
21795,0,3
20824,0,4
8221,0,4
21384,0,4
18791,0,4
20212,0,4
10497,0,4
17046,0,1
16168,0,2
8609,0,4
7672,0,1
18318,0,3
8145,0,4
12577,0,4
18181,0,2
19367,0,4
9559,0,4
15504,0,4
10391,0,2
19129,0,4
15431,0,4
15757,0,1
15234,0,1
21718,0,4
8564,0,4
10351,0,4
8053,0,2
21676,0,2
11265,0,3
13902,0,4
10048,0,4
12629,0,4
17666,0,2
10258,0,4
21276,0,4
8547,0,4
18493,0,3
19335,0,4
19522,0,2
10204,0,4
15598,0,4
10452,0,4
14587,0,3
9230,0,4
18959,0,4
9617,0,4
8713,0,4
11458,0,4
20579,0,3
19622,0,2
8606,0,2
14561,0,2
21594,0,2
15473,0,3
10049,0,4
19420,0,2
11062,0,3
9464,0,4
14246,0,1
14458,0,2
9301,0,3
7827,0,1
15849,0,4
15937,0,1
2270,0,2
4483,0,5
10588,0,4
18371,0,4
12381,0,2
14506,0,4
17519,0,4
18871,0,4
19935,0,4
11197,0,2
10829,0,1
14299,0,4
16041,0,2
8405,0,4
10054,0,2
17840,0,2
18255,0,4
18917,0,4
21155,0,1
11287,0,5
2254,0,2
8998,0,4
13147,0,2
13399,0,4
14651,0,3
14027,0,4
18685,0,4
11680,0,2
13232,0,3
13856,0,2
16864,0,3
11866,0,4
20680,0,1
18031,0,4
12272,0,4
11384,0,4
17323,0,4
21790,0,5
12036,0,4
10367,0,4
9489,0,2
14110,0,2
9502,0,4
18995,0,2
16278,0,3
13526,0,4
13273,0,5
13989,0,4
16648,0,4
13090,0,4
12003,0,2
8819,0,4
12455,0,2
14699,0,2
9380,0,1
16679,0,2
9029,0,4
17279,0,2
20316,0,4
15102,0,4
13394,0,4
9583,0,4
8380,0,3
7870,0,2
10233,0,4
13262,0,4
21315,0,2
15035,0,4
18592,0,4
21670,0,2
5353,0,2
18729,0,4
15238,0,4
10416,0,2
16514,0,2
20556,0,5
12200,0,4
10311,0,1
18139,0,2
15115,0,1
7854,0,2
17438,0,4
17500,0,2
11207,0,3
19418,0,3
15577,0,4
18672,0,3
14356,0,4
20736,0,4
9996,0,2
14304,0,4
16206,0,4
18335,0,2
17871,0,4
14864,0,3
17548,0,1
12926,0,2
16599,0,1
11997,0,4
10456,0,4
10922,0,4
12606,0,4
10466,0,3
14553,0,3
14995,0,4
19214,0,4
12137,0,2
19469,0,2
15152,0,4
10577,0,1
3797,0,1
12953,0,4
11495,0,3
17596,0,2
17007,0,4
11539,0,3
14840,0,2
20288,0,2
9553,0,1
7687,0,2
3622,0,1
9528,0,2
17060,0,2
14036,0,2
16143,0,4
18547,0,4
15941,0,2
11328,0,2
21076,0,4
11942,0,4
17528,0,4
18492,0,4
10264,0,2
9015,0,2
19988,0,4
9000,0,4
19709,0,4
21000,0,4
13175,0,3
9306,0,2
16581,0,3
14078,0,2
13524,0,2
8810,0,5
21265,0,2
10500,0,4
12623,0,4
13453,0,4
17345,0,2
14951,0,4
12471,0,3
490,0,1
8232,0,2
9873,0,4
12956,0,4
10468,0,5
21713,0,2
12525,0,2
11136,0,4
16153,0,2
8858,0,2
10170,0,4
11251,0,3
11123,0,2
9282,0,2
10403,0,4
12370,0,2
15179,0,2
17168,0,2
9757,0,2
17801,0,4
11069,0,1
17022,0,4
15283,0,3
19760,0,4
9371,0,4
11428,0,4
20111,0,4
11192,0,4
10027,0,2
11201,0,2
17239,0,2
16065,0,4
16357,0,3
16610,0,2
9186,0,4
18695,0,4
19354,0,2
8674,0,4
13173,0,2
8174,0,4
16566,0,3
13171,0,4
13915,0,1
9280,0,3
10491,0,2
20808,0,4
16571,0,3
9114,0,2
16422,0,4
18873,0,2
18116,0,4
19213,0,2
11317,0,2
13459,0,4
17229,0,2
14368,0,4
12782,0,4
13776,0,4
9743,0,4
10751,0,4
18301,0,4
21848,0,2
21638,0,2
12613,0,2
18036,0,2
10907,0,3
8298,0,4
8371,0,4
13343,0,4
8093,0,3
11998,0,4
21521,0,2
15822,0,2
15416,0,4
20412,0,2
11057,0,4
15266,0,2
21904,0,4
13765,0,4
15085,0,2
11339,0,4
19317,0,4
17819,0,4
18769,0,2
14767,0,4
12588,0,2
17833,0,2
15219,0,4
10088,0,3
9431,0,2
9510,0,4
9451,0,2
10228,0,2
11476,0,2
18411,0,2
13157,0,1
9323,0,2
3007,0,1
19559,0,4
3874,0,1
15491,0,4
17040,0,4
9844,0,3
14085,0,4
20750,0,4
21441,0,2
13593,0,4
11852,0,2
16260,0,4
9149,0,2
19806,0,4
15447,0,3
15111,0,4
15475,0,3
20827,0,2
9428,0,4
15358,0,3
20335,0,2
9872,0,2
11598,0,4
13552,0,3
18572,0,3
7963,0,4
18438,0,4
3322,1,0
4455,0,1
7434,0,1
6417,0,1
8560,0,2
4497,0,1
675,1,0
5820,0,1
4461,0,1
6118,0,1
4250,0,1
5909,0,1
1128,0,2
6334,0,1
1886,0,2
5913,0,1
4818,0,1
3331,0,1
4140,1,0
6666,0,2
4563,0,0
1617,0,1
5415,0,1
4865,0,2
2301,0,1
8180,0,3
4997,0,2
7333,0,2
6620,0,1
6101,0,2
19327,0,4
3386,0,1
8737,0,4
7549,0,4
4082,0,1
10298,0,4
6631,0,2
4502,0,2
6707,0,1
3403,0,2
7520,0,3
4612,0,1
2784,0,1
1968,0,1
3692,0,2
985,0,1
13514,0,2
659,0,1
3065,0,1
5639,0,1
2821,0,1
7638,0,1
4969,0,1
5727,0,3
5414,0,1
3140,0,3
3450,0,3
1371,0,1
6693,0,2
2771,0,1
2308,0,1
5995,0,1
5501,0,1
6871,0,2
5109,0,2
1473,0,2
2735,0,2
8005,0,4
1876,0,1
4160,0,4
4379,0,1
3269,0,1
3533,0,1
6072,0,3
7309,0,3
2666,0,2
21066,0,4
11950,0,4
3209,0,1
3886,0,2
5389,0,1
19972,0,4
5643,0,1
11371,0,3
10945,0,4
1049,0,1
12058,1,0
7052,0,1
1791,0,1
7577,0,1
5886,0,2
5742,0,2
6894,0,1
20530,0,4
6829,0,1
17503,0,2
787,0,1
11301,0,4
4622,0,2
5627,0,2
5476,0,1
794,0,2
15758,0,4
4,0,2
5291,0,2
4063,0,0
5847,0,1
2353,0,1
3173,0,1
14406,0,4
19286,0,4
4735,0,4
5638,0,1
2878,0,1
3755,0,2
7021,0,1
14520,0,4
5066,0,4
13636,0,4
958,0,1
1082,0,1
2318,0,1
3,0,2
5200,0,1
5249,0,1
6527,0,2
16183,0,2
6887,0,2
1705,0,1
6809,0,2
391,1,0
109,0,1
7240,0,1
593,0,3
7126,0,1
3222,0,3
21293,0,3
2622,0,1
2547,0,2
5089,0,1
4061,0,1
4640,0,1
17478,0,4
2363,0,1
17479,0,4
16909,0,4
98,0,2
3033,0,1
756,0,3
4835,0,4
19526,0,4
6242,0,2
7437,0,2
1414,0,2
7357,0,1
10693,0,4
5129,0,3
13772,0,3
6396,0,1
8412,0,4
2597,0,3
6786,0,1
4889,0,2
6141,0,4
3800,0,2
15430,0,1
8087,0,4
11279,0,4
11603,0,4
2302,0,2
468,0,1
2018,0,2
1004,0,1
21755,0,4
7429,0,1
5041,0,1
4238,0,1
774,0,4
3351,0,4
16949,0,4
6140,0,1
11170,0,1
3297,0,2
6246,0,3
7623,0,3
5010,1,0
4825,0,2
5859,0,1
3889,0,2
11354,0,4
6514,0,3
6152,0,3
3085,0,4
4837,0,1
2285,0,2
3521,0,3
3459,0,2
399,0,1
5418,0,3
4906,0,3
3396,0,1
4605,0,1
13233,0,4
2332,0,3
5148,0,2
1219,0,1
2897,0,1
16098,0,4
4442,0,1
4392,0,1
15248,0,2
20414,0,4
4433,0,1
14316,0,4
5226,0,2
7472,0,2
806,0,2
6186,0,2
1135,0,4
1322,0,1
7360,0,1
892,0,1
2354,0,2
2876,0,3
16069,0,4
11700,0,4
570,0,3
2776,1,0
17536,0,4
20145,0,4
2568,0,2
14298,0,4
6928,0,2
7588,0,1
5377,0,2
2044,0,2
17481,0,4
6749,0,4
1579,0,2
451,0,1
6254,0,1
6211,0,3
2515,0,3
232,0,1
9523,0,2
4100,0,2
20346,0,4
1792,1,0
3053,0,2
439,0,2
6960,0,1
913,0,1
4806,0,1
4347,0,4
21229,0,4
4231,0,1
1454,0,1
444,0,3
13179,0,4
54,0,2
14990,0,1
6579,0,4
17872,0,4
15638,0,4
20331,0,1
483,0,1
7339,0,2
5233,0,2
6834,0,2
474,0,2
6697,0,1
14170,0,4
8571,0,4
2577,0,4
2051,0,3
3341,0,2
7340,0,2
1342,0,3
1763,0,2
7525,0,1
4832,0,1
12661,0,4
692,0,2
5247,0,2
3359,0,3
7537,0,4
3321,0,1
10444,0,4
1455,0,2
711,0,1
122,0,1
4376,0,2
7273,0,1
7392,0,1
552,1,4
6621,0,1
6875,0,1
927,0,1
5378,0,2
5992,0,2
159,0,3
1537,0,3
1253,0,3
229,0,2
17289,0,4
17027,0,4
1223,0,3
4807,0,1
2113,0,2
7205,0,1
5245,0,1
3022,0,2
5895,0,2
3093,0,1
6371,0,2
1658,0,1
2935,1,0
21611,0,4
7241,0,2
5744,0,1
3496,0,3
2371,0,1
3819,0,1
712,0,4
10885,0,4
4933,0,2
3857,0,2
7315,0,2
1403,0,1
8373,0,4
5538,0,1
5212,0,3
15089,0,4
6957,0,1
15043,0,4
19115,0,2
10822,0,4
13433,0,4
4508,0,2
118,0,2
4535,0,4
6688,0,2
7218,0,3
18494,0,4
1491,0,2
3881,0,2
17387,0,4
2478,0,1
5350,0,2
14198,0,1
12771,0,4
4528,0,2
5398,0,2
7068,0,2
4239,0,4
21519,0,4
4430,0,2
15217,0,2
6218,0,2
3373,0,1
106,0,2
14430,0,4
5564,0,2
6489,0,4
240,0,2
2098,0,2
10352,0,4
12274,0,4
4350,0,2
5863,0,2
383,0,1
9639,0,4
4990,0,2
6761,0,2
6132,0,2
2223,0,3
413,0,2
7287,0,2
21766,0,2
12713,0,4
2434,0,1
854,0,2
19795,0,4
671,0,3
4886,0,2
121,0,2
17547,0,4
11078,0,4
7950,0,4
406,0,1
4357,0,2
6692,0,3
21382,0,3
7624,0,1
3219,0,2
4400,0,4
20791,0,4
2325,0,2
2603,0,1
16228,0,4
6351,0,2
1572,0,1
19305,0,4
7463,0,4
4011,0,2
3591,0,2
2333,0,2
4450,0,2
2956,0,2
14733,0,4
2230,0,1
175,0,1
11245,0,4
101,0,2
9807,0,4
16268,0,4
4059,0,4
1231,0,2
4368,0,1
6701,0,1
907,0,2
10304,0,2
10169,0,4
2046,0,2
2728,0,1
6456,0,2
4079,0,4
4790,0,1
2614,0,1
111,0,1
2677,0,2
8468,0,3
20643,0,4
5077,0,2
3490,0,3
136,0,2
721,0,1
4344,0,4
5915,0,1
1165,0,2
7831,0,4
3265,0,2
1018,0,2
21173,0,1
7151,0,1
17792,0,1
7195,0,4
19188,1,0
12086,0,4
4221,0,3
19657,0,2
17542,0,3
113,0,2
5563,0,2
6025,0,2
6818,0,2
19590,0,4
15330,0,4
741,0,2
13403,0,2
4457,0,3
12700,0,4
11542,0,3
8697,0,4
16392,0,2
19641,0,4
2959,0,3
6053,0,2
4078,0,2
3610,0,1
3384,0,2
35,0,2
13269,0,4
11,0,2
364,0,1
3478,0,1
16838,0,3
2156,0,1
11335,0,2
6862,0,3
2192,0,3
17674,0,4
5713,0,2
1510,0,4
1173,0,1
14525,0,2
15700,0,4
5596,0,2
3973,0,1
781,0,2
16010,0,4
6900,0,1
1443,0,2
10857,0,2
17255,0,2
6286,0,2
6476,0,2
9192,0,4
1301,0,2
12722,0,2
562,0,1
15005,0,1
6023,0,3
7156,0,2
1088,0,1
15795,0,4
6490,0,1
5793,0,1
5556,0,2
2196,0,3
4876,0,2
4220,0,2
7830,0,4
5199,0,1
5305,0,3
13499,0,2
2445,0,2
1045,0,2
6588,0,2
3114,0,3
1058,0,4
7842,0,4
3695,0,3
1206,0,2
5362,0,1
4976,0,4
21773,0,4
10030,0,4
14414,0,4
1373,0,3
14919,0,2
5331,0,1
3878,0,2
20089,0,2
20129,0,4
5527,0,2
7039,0,2
3320,0,1
21223,0,4
14903,0,2
5162,0,2
3896,0,1
10277,0,2
3838,0,2
11198,0,4
19752,0,4
21339,0,4
6615,0,3
991,0,2
4514,0,3
1828,0,2
4736,0,2
5658,0,1
1194,0,4
3618,0,1
1324,0,2
8698,0,4
1529,0,2
8392,0,4
11259,0,2
3954,0,1
3947,0,2
11552,0,4
15585,0,3
20495,0,3
4224,0,2
3124,0,1
3517,0,2
5945,0,1
18480,0,2
11523,0,4
1774,0,2
15805,0,4
7075,0,3
19980,0,4
10537,0,4
12449,0,4
1031,0,2
2841,0,3
1263,0,3
2782,0,1
17165,0,4
6972,0,2
16989,0,2
15959,0,4
10954,0,4
12105,0,2
18468,0,4
3437,0,2
3317,0,4
3348,0,2
3847,0,2
16540,0,3
197,0,2
8982,0,2
5573,0,2
16626,0,4
17762,0,4
6121,0,2
14293,0,4
4110,0,2
1991,0,1
4419,0,3
5340,0,2
3547,0,1
4471,0,2
7119,0,2
10034,0,3
560,0,2
16906,0,4
16911,0,4
5369,0,1
6578,0,2
3846,0,2
100,0,3
965,0,3
7421,0,2
21570,0,4
14979,0,2
20702,0,4
9227,0,4
19517,0,4
760,0,2
13050,0,4
4618,0,1
19294,0,2
6131,0,2
21821,0,4
7100,0,3
5259,0,3
6195,0,2
859,0,1
18631,0,2
6649,0,2
14538,0,4
5889,0,2
10756,0,4
6066,0,3
12779,0,4
6877,0,3
8685,0,2
20064,0,2
20558,0,4
21261,0,2
12698,0,4
18054,0,4
11664,0,4
16585,0,4
5780,0,2
5101,0,2
5232,0,3
1438,0,2
17817,0,4
3760,0,2
20660,0,4
19908,0,2
21095,0,4
6043,0,2
10498,0,4
21457,0,3
5761,0,2
10889,0,4
9864,0,4
11424,0,2
5087,0,1
10675,0,4
7374,0,2
9503,0,4
3531,0,2
12386,0,4
4050,0,2
4744,0,2
6067,0,4
336,0,4
5060,0,2
5169,0,2
9717,0,4
20525,0,2
6333,0,1
17079,0,4
7025,0,1
5616,0,3
4133,0,4
5664,0,3
15329,0,4
748,0,2
13830,0,2
18350,0,4
770,0,2
3165,0,2
19075,0,4
16038,0,4
13567,0,4
17496,0,4
4540,0,2
5142,0,1
1148,0,3
18733,0,4
5436,0,3
8028,0,4
14433,0,4
14978,0,4
19169,0,4
1269,0,1
4125,0,2
1970,0,1
3081,0,1
9622,0,4
20862,0,2
5687,0,1
5235,0,1
19902,0,2
7188,0,2
10794,0,4
12197,0,2
11255,0,4
2048,0,2
14676,0,4
228,0,1
19900,0,4
14193,0,4
10730,0,3
9190,0,4
5670,0,4
20713,0,4
18382,0,4
4690,0,2
567,0,2
6788,0,1
7516,0,2
16922,0,4
14804,0,4
1639,0,2
18876,0,2
5379,0,2
15271,0,4
5911,0,2
5334,0,1
5712,0,2
9836,0,4
10282,0,4
20368,0,2
810,0,2
6168,0,2
14454,0,4
10801,0,2
5043,0,1
20770,0,2
13892,0,3
13798,0,4
663,0,2
2843,0,2
19187,0,4
10516,0,4
8272,0,3
6139,0,2
3979,0,3
5625,0,4
6606,0,2
20699,0,2
